id,date,brand,region,content
2206,2025-02-23 06:35:28,Mobilis,Ouargla,Can't make calls since yesterday https://t.co/xyz #help
1880,2025-06-13 19:34:28,Mobilis,Ouargla,Bills are wrong again!! charged twice https://t.co/xyz
16773,2025-03-02 23:37:29,Mobilis,Boumerdes,  internet drop every 5 minutes in Boumerdes!!!
21178,2025-04-29 13:20:29,Djezzy,Ghardaia,  App says update required but Play Store shows none https://support.example.org/ticket/17354
16730,2025-02-24 08:40:29,Ooredoo,Blida,Signal ok but data speed low in Blida
10291,2025-03-10 03:49:28,Mobilis,Oran,Mobilis please fix the network! #outage
13036,2025-08-07 18:19:28,Djezzy,Batna,why tf my data is gone? https://support.example.org/ticket/16615
20359,2025-04-14 21:48:29,Wana,Annaba,no service since morning Wana?? http://bit.ly/t8yibb
4143,2025-05-29 18:56:28,TelecomDZ,Mostaganem,
3468,2025-05-27 23:56:28,Ooredoo,Ghardaya,I switched from Ooredoo to TelecomDZ and it's better.
7981,2025-09-03 04:08:28,TelecomDZ,Ouargla,Data speed fine but latency high in Ouargla
4627,2025-10-03 06:18:28,Djezzy,Illizi,Customer support didn't answer my call. #support
8518,2025-02-22 00:25:28,Wana,Algiers,"Service restored after 3 hours, thx Wana"
6245,2024-12-25 23:20:28,TelecomDZ,El Bayadh,🔥🔥🔥 best promo ever!!!
1144,2025-01-19 01:22:28,Mobilis,Blidah,"The team fixed it fast, impressed!"
18521,2025-07-25 03:59:29,Ooredoo,Soukahras,  Can't make calls since yesterday https://support.example.org/ticket/91062 #help  
1387,2024-11-23 04:45:28,TelecomDZ,Tiziouzou,TelecomDZ please fix the network! #outage
20752,2025-05-08 12:38:29,TelecomDZ,Tindouf,"SUPPORT WAS HELPFUL TODAY, THANKS TELECOMDZ"
3865,2025-08-21 21:08:28,TelecomDZ,Bejaia,Data speed fine but latency high in Bejaia
20490,2024-11-06 05:21:29,Wana,Khenchela,🔥🔥🔥 best promo ever!!!
14234,2025-06-25 21:20:28,Wana,Sidi Bel Abbes ,"App freeze, re-opened 10 times https://t.co/xyz 😑"
19748,2025-10-09 11:09:29,TelecomDZ,Tindouf,Coverage in Tindouf is terrible... https://support.example.org/ticket/7230
7277,2024-10-31 04:46:28,Ooredoo,Skikda,<html>Error 500</html> app crash
11925,2025-10-10 06:25:28,Ooredoo,Annaba,internet drop every 5 minutes in Annaba!!!
17899,2025-02-21 18:50:29,Djezzy,Ouargla,why tf my data is gone? http://bit.ly/wsq1g4
7096,2025-01-26 10:07:28,Mobilis,Boumerdes,Lost connection mid-call with mom 😠 #sad
2315,2024-12-19 22:48:28,Wana,Annaba,why am i charged for sms I never sent?? https://t.co/xyz
5788,2025-06-18 09:54:28,Djezzy,Mila,"App freeze, re-opened 10 times https://support.example.org/ticket/16250 😑"
21606,2025-03-11 17:09:29,Wana,Algiers,Signal lost when entering building near Algiers
22709,2025-06-29 22:03:29,Mobilis,Tlemcen,"  App freeze, re-opened 10 times http://example.com/issue/9755 😑"
2243,2024-12-16 11:26:28,Wana,Ghardaia,"Working fine today, thumbs up Wana 👍"
5592,2025-10-04 14:46:28,TelecomDZ,Constantine,internet so slooooow 😭 #Djezzy
3389,2025-08-03 23:06:28,Mobilis,Saida,الانترنت ما راهوش يخدم مليح 😤
14825,2025-02-20 09:09:28,Wana,Skikda,App login fails with error code 403 https://t.co/xyz
17505,2024-11-01 13:31:29,Wana,Batna,VoLTE not working in Batna since 2 days  
1606,2025-02-08 08:10:28,Mobilis,Ain Temouchent,"  The team fixed it fast, impressed!"
3347,2025-05-08 17:39:28,Djezzy,Tizi Ouzou,
2340,2024-12-30 01:10:28,TelecomDZ,Relizane,I switched from TelecomDZ to Ooredoo and it's better.
19397,2025-06-27 16:22:29,Mobilis,,  مشكلة في الشبكة في Khenchella 😠
5784,2025-06-04 06:04:28,Wana,Setif,"support was helpful today, thanks Wana  "
12174,2025-08-09 15:03:28,Wana,El Bayadh,مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/4805
2009,2025-04-17 01:34:28,Wana,Bejaiaa,why tf my data is gone? https://t.co/xyz
16357,2025-03-25 08:09:29,Wana,Annabba, recharge failed!!  -- #billing
11954,2024-10-27 08:13:28,Mobilis,Souk Ahras,I see 'network busy' message often in Souk Ahras
20183,2025-01-02 13:43:29,Ooredoo,Skikda,SMS subscription charged me without consent http://bit.ly/yutkvy
375,2024-11-07 14:15:28,Djezzy,Batnaa,Excellent service by Djezzy! ❤️
15173,2025-02-19 11:48:28,Ooredoo,Blida,My SIM not activated after 24h http://bit.ly/ip5r88
11143,2024-11-13 00:19:28,Djezzy,El-Oued,My SIM not activated after 24h https://support.example.org/ticket/18561
4010,2025-08-19 19:48:28,TelecomDZ,Boumerdes, recharge failed!!  -- #billing
15099,2025-01-13 02:41:28,Wana,Orann,  <html>Error 500</html> app crash
6816,2025-07-14 19:31:28,Mobilis,Ghardaia,Test speed: 0.2 Mbps in Ghardaia http://example.com/issue/1864
21670,2025-05-15 03:54:29,Mobilis,Oran,Bills are wrong again!! charged twice http://example.com/issue/9822  
16779,2024-12-23 23:10:29,Mobilis,,<div>Coverage  in  Skikda  is  terrible...  http://example.com/issue/2532</div>
14190,2025-01-09 18:52:28,Ooredoo,Ghardaia,"  Service restored after 3 hours, thx Ooredoo"
15179,2025-01-19 17:08:28,Djezzy,Tindouf,Loving the new offers 💯💯 visit http://example.com/issue/745
6088,2025-10-15 16:40:28,Mobilis,Mostaganem,Why so many ads? app is unusable http://example.com/issue/8150
16218,2025-05-11 12:38:29,TelecomDZ,Oran,"App freeze, re-opened 10 times https://t.co/xyz 😑"
22842,2025-05-15 05:14:29,TelecomDZ,Batnaa,SMS subscription charged me without consent https://t.co/xyz
7565,2025-09-05 23:44:28,Mobilis,Algiers,Excellent service by Mobilis! ❤️
22056,2025-04-12 03:33:29,TelecomDZ,Ouargla,Excellent service by TelecomDZ! ❤️
591,2025-05-16 20:21:28,Ooredoo,El-Oued,Promos are good but network bad 😅
8283,2025-10-03 13:01:28,Djezzy,Orann,Trop de pubs dans l'app 😤
9979,2025-04-05 12:09:28,TelecomDZ,Annaba,Streaming 144p only in Annaba 😭 https://support.example.org/ticket/75515
14815,2025-09-17 11:06:28,Mobilis,Ain Temouchent,SMS failed to deliver multiple times http://example.com/issue/6867
15736,2024-10-25 08:09:28,Mobilis,Constntine,Promo applied but billing still wrong http://example.com/issue/8991
1761,2025-06-18 08:44:28,Wana,Souk Ahras,I see 'network busy' message often in Souk Ahras
19848,2025-07-21 14:45:29,Ooredoo,Batna,Promo applied but billing still wrong https://support.example.org/ticket/64293
15505,2025-08-08 13:33:28,Djezzy,Tipaza..,  No signal in Tipaza... anyone else??
20604,2024-10-21 23:51:29,TelecomDZ,Tlemcen,La couverture est top ici dans Tlemcen 👍
22862,2025-01-26 08:36:29,Ooredoo,,Ils ont coupé mon forfait sans prévenir 😡
13168,2025-03-19 16:26:28,Wana,Saida,internet drop every 5 minutes in Saida!!!
20248,2025-08-05 20:13:29,Wana,Batnaa,يوجد تقطع في المكالمات في Batnaa
5524,2024-10-31 22:56:28,Wana,Saida,My hotspot disconnects after 2 mins contact@wana.com
20008,2025-05-22 08:54:29,TelecomDZ,Souk Ahras,Customer support didn't answer my call. #support
5190,2024-10-26 02:55:28,TelecomDZ,Seteef,الانترنت ما راهوش يخدم مليح 😤
21913,2024-11-04 22:31:29,Mobilis,,Happy with Mobilis overall 👍
17586,2025-06-25 14:53:29,Ooredoo,Sidi Bel Abbes,Customer  support  didn't  answer  my  call.  #support 👍
10001,2025-05-27 07:26:28,TelecomDZ,Sidi Bel Abbes ,Data speed fine but latency high in Sidi Bel Abbes 
5721,2024-12-06 04:37:28,Wana,Jijl,"Service restored after 3 hours, thx Wana"
13803,2025-01-09 08:50:28,TelecomDZ,Bejaiaa, recharge failed!!  -- #billing
170,2025-02-16 23:31:28,Ooredoo,Tebessa,Promo applied but billing still wrong https://support.example.org/ticket/98202
3237,2025-07-13 09:24:28,Ooredoo,Sidi Bel Abbes,5G  when??  http://bit.ly/hip5wo 😩
5541,2025-04-28 22:34:28,Wana,Annabba,La couverture est top ici dans Annabba 👍
2689,2025-07-06 17:10:28,Djezzy,Tipaza..,random spam message http://spam.example.com
9474,2025-05-27 08:02:28,Wana,Bordj Bou Arreridj,WHY TF MY DATA IS GONE? HTTP://BIT.LY/LRTY2L
8347,2025-03-29 01:07:28,Mobilis,, recharge failed!!  -- #billing
679,2025-06-25 06:29:28,Mobilis,Ghardaia,random spam message http://spam.example.com
10538,2025-04-28 03:29:28,Ooredoo,Sidi Bel Abbes,random spam message http://spam.example.com
22292,2025-06-19 01:04:29,Mobilis,Mascara,مشكلة في الشبكة في Mascara 😠
18147,2025-02-27 11:16:29,Wana,Seteef,Customer support didn't answer my call. #support
11449,2025-07-26 21:37:28,TelecomDZ,Annabba,The new plan is expensive for students
15809,2025-02-06 23:02:28,Mobilis,El-Oued,My SIM not activated after 24h http://bit.ly/554bks
19842,2025-07-28 02:37:29,Mobilis,Blidah,internet so slooooow 😭 #Djezzy
16130,2025-03-03 00:10:29,Djezzy,Bejaia,مشكلة في الشبكة في Bejaia 😠
20678,2025-04-26 23:37:29,Djezzy,Jijl,<html>Error 500</html> app crash
9185,2025-04-15 09:11:28,TelecomDZ,Tebessa,La couverture est top ici dans Tebessa 👍 contact@telecomdz.com
1484,2025-06-27 04:27:28,Djezzy,,"  Working fine today, thumbs up Djezzy 👍"
16543,2025-04-03 14:03:29,Mobilis,Tipaza,The new plan is expensive for students
22640,2025-08-01 07:53:29,TelecomDZ,Ghardaya,Why so many ads? app is unusable https://t.co/xyz
1868,2025-02-08 19:55:28,Wana,Blidah,Bills are wrong again!! charged twice https://t.co/xyz
12900,2025-05-08 05:17:28,Mobilis,,Ils ont coupé mon forfait sans prévenir 😡
18934,2025-01-10 08:04:29,Ooredoo,Ouargla,Ooredoo please fix the network! #outage
7097,2024-11-01 11:40:28,TelecomDZ,Mila,SMS failed to deliver multiple times https://support.example.org/ticket/54031
1424,2025-04-20 22:02:28,TelecomDZ,Boumerdes!,"App freeze, re-opened 10 times http://bit.ly/7an3h3 😑  "
12961,2025-08-21 13:31:28,TelecomDZ,Batnaa,  ¿Por qué el internet está lento? http://bit.ly/f58zle
1691,2025-06-03 07:40:28,TelecomDZ,Batnaa,Network is so slow today in Batnaa 😡 https://t.co/xyz
22158,2025-07-06 18:55:29,Mobilis,Ghardaya,Why is 4G not working?? https://support.example.org/ticket/99622
13105,2024-10-26 10:07:28,Ooredoo,Soukahras,The new plan is expensive for students  
13084,2025-10-06 11:18:28,TelecomDZ,Ouargla,Lost connection mid-call with mom 😠 #sad
19720,2025-03-12 18:22:29,Mobilis,Tiziouzou,The new plan is expensive for students
18082,2025-01-08 12:02:29,Ooredoo,Constntine,يوجد تقطع في المكالمات في Constntine
22393,2025-05-29 01:04:29,Wana,Skikdaa,"Working  fine  today,  thumbs  up  Wana  👍"
7181,2024-11-14 07:00:28,Ooredoo,Annaba,Streaming  144p  only  in  Annaba  😭  http://bit.ly/p51xv3
6307,2025-01-02 15:21:28,TelecomDZ,Jijel,"Service restored after 3 hours, thx TelecomDZ"
929,2025-03-09 14:33:28,Wana,Ghardaia,App says update required but Play Store shows none http://bit.ly/m8zfby
12240,2025-10-15 11:50:28,Wana,El Oued,  no service since morning Wana?? http://example.com/issue/6228
17746,2024-11-16 10:53:29,Mobilis,Tindouf,App  login  fails  with  error  code  403  http://example.com/issue/1198
11015,2025-04-15 02:28:28,Mobilis,Algierrs,Can't make calls since yesterday https://t.co/xyz #help
7977,2025-06-01 23:52:28,Djezzy,El Bayadh,Signal lost when entering building near El Bayadh
18677,2025-05-25 11:50:29,Wana,Batnaa,مافهمتش علاش الباكيج خلصت؟ https://t.co/xyz 😂
10361,2025-04-01 01:47:28,TelecomDZ,Khenchella,    random  spam  message  http://spam.example.com
9003,2025-06-14 17:04:28,TelecomDZ,Ghardaia,La couverture est top ici dans Ghardaia 👍
18707,2025-01-22 18:37:29,Djezzy,Bejaia,My SIM not activated after 24h http://example.com/issue/6494
19285,2024-12-21 08:07:29,Djezzy,Blidah,internet so slooooow 😭 #Djezzy
13330,2025-09-25 15:49:28,Mobilis,Biskraa,🔥🔥🔥 BEST PROMO EVER!!!
21191,2025-03-01 02:56:29,Ooredoo,Jijel,  Ooredoo please fix the network! #outage  
4251,2025-01-04 13:33:28,Djezzy,Blida,"support was helpful today, thanks Djezzy"
3945,2024-12-27 17:48:28,Djezzy,Ghardaia,  WHY DOES TETHERING FAIL? HTTP://BIT.LY/1KNF64
16499,2025-09-05 00:39:29,Wana,,why tf my data is gone? https://support.example.org/ticket/58575
19199,2025-04-25 15:49:29,TelecomDZ,Tizi Ouzou,internet so slooooow 😭 #Djezzy
20814,2024-12-07 16:52:29,TelecomDZ,Bejaiaa,Best customer care response ever 🙌
6876,2024-11-02 00:12:28,Wana,Sidi Bel Abbes,"The team fixed it fast, impressed!"
2198,2025-08-09 18:58:28,TelecomDZ,Orann,The new plan is expensive for students
12655,2024-11-06 19:29:28,Mobilis,El Oued,WHY SO MANY ADS? APP IS UNUSABLE HTTPS://SUPPORT.EXAMPLE.ORG/TICKET/82897
8294,2025-04-13 09:37:28,Ooredoo,Boumerdes,Coverage in Boumerdes is terrible... http://bit.ly/srzkv8
14191,2025-02-24 12:27:28,Mobilis,Seteef,"SUPPORT WAS HELPFUL TODAY, THANKS MOBILIS"
12792,2024-11-26 22:13:28,Wana,Seteef,App login fails with error code 403 http://bit.ly/z08iih
845,2025-04-26 05:53:28,Ooredoo,Guelma,Trop de pubs dans l'app 😤  
2568,2025-03-26 10:32:28,Ooredoo,Annabba,STREAMING 144P ONLY IN ANNABBA 😭 HTTPS://SUPPORT.EXAMPLE.ORG/TICKET/14394
13651,2025-07-18 11:48:28,Djezzy,Constntine,no service since morning Djezzy?? http://example.com/issue/6750
19325,2025-07-06 10:22:29,Djezzy,Boumerdes!,  🔥🔥🔥 best promo ever!!!
6923,2024-12-19 07:07:28,Djezzy,Ouargla,
10879,2025-08-21 01:33:28,Wana,Orann,La couverture est top ici dans Orann 👍
4959,2025-05-05 05:31:28,Ooredoo,Seteef,Promo applied but billing still wrong http://bit.ly/51vlqn
16863,2025-06-26 07:16:29,Djezzy,Bejaiaa,Happy with Djezzy overall 👍
10967,2025-04-15 09:34:28,Ooredoo,Seteef,Bills are wrong again!! charged twice http://example.com/issue/8149
7076,2025-03-12 22:06:28,TelecomDZ,Setif,"  support was helpful today, thanks TelecomDZ"
10691,2025-05-05 21:46:28,TelecomDZ,Orann,"recharge failed, money gone!! contact@TelecomDZ.com"
4447,2025-10-12 03:07:28,Ooredoo,Algierrs,why am i charged for sms I never sent?? https://t.co/xyz
18240,2025-09-15 10:42:29,Mobilis,Tebessa,Lost connection mid-call with mom 😠 #sad
18631,2025-07-22 17:45:29,TelecomDZ,Bejaia,Why is 4G not working?? http://example.com/issue/6243
11226,2025-04-07 11:23:28,Djezzy,El Bayadh,Streaming 144p only in El Bayadh 😭 https://support.example.org/ticket/25153
4998,2025-04-22 19:53:28,Wana,Batnaa,Excellent service by Wana! ❤️
9382,2025-05-16 09:17:28,TelecomDZ,Souk Ahras,Customer support didn't answer my call. #support
19647,2024-12-08 20:51:29,TelecomDZ,M'Sila,"The team fixed it fast, impressed!"
19866,2025-05-27 18:14:29,Wana,Bejaiaa,SMS failed to deliver multiple times https://support.example.org/ticket/82706
18409,2025-03-10 09:18:29,Djezzy,Boumerdes!,    مشكلة  في  الشبكة  في  Boumerdes!  😠
10216,2025-01-12 02:59:28,Wana,Orann,
13108,2025-03-29 06:17:28,Djezzy,Algiers,La couverture est top ici dans Algiers 👍
18513,2025-08-17 19:41:29,Djezzy,Skikdaa,No signal in Skikdaa. anyone else??
21302,2025-01-12 22:15:29,TelecomDZ,Constantine,  مافهمتش علاش الباكيج خلصت؟ http://example.com/issue/8195
26,2024-12-05 15:38:28,Mobilis,Biskra,The app keeps crashing 😩 please fix @support
14778,2025-08-31 12:59:28,Ooredoo,Blida,VoLTE not working in Blida since 2 days
20783,2025-06-18 19:47:29,Ooredoo,Souk Ahras,why does tethering fail? https://support.example.org/ticket/64158
4663,2025-08-22 12:50:28,Djezzy,Tebessa,  why am i charged for sms I never sent?? https://support.example.org/ticket/34097
9926,2025-10-15 15:02:28,Wana,Oran,Data speed fine but latency high in Oran
12897,2025-02-22 22:41:28,Djezzy,Jijel,Bills are wrong again!! charged twice https://t.co/xyz
22992,2024-11-26 08:45:29,TelecomDZ,,  No signal in Tipaza. anyone else??
13766,2024-12-28 23:46:28,Ooredoo,Khenchela,Promo applied but billing still wrong http://bit.ly/wgglqq
19294,2025-08-18 10:23:29,Ooredoo,Tipaza..,Customer support didn't answer my call. #support
3668,2024-11-26 07:03:28,Ooredoo,Orann,Signal lost when entering building near Orann
635,2025-07-30 23:48:28,Mobilis,Ghardaia,internet drop every 5 minutes in Ghardaia!!!
7458,2024-10-27 22:05:28,TelecomDZ,Annabba,App asks for permission every open 😒
12520,2025-02-11 07:45:28,Wana,El Oued,why am i charged for sms I never sent?? https://t.co/xyz
4487,2025-02-10 15:36:28,TelecomDZ,Setif,why does tethering fail? https://t.co/xyz
11683,2025-09-06 18:42:28,TelecomDZ,,<div>Test speed: 0.2 Mbps in Mila http://example.com/issue/153</div>
22876,2024-12-22 14:15:29,Djezzy,Oran,Promos are good but network bad 😅
1156,2025-07-05 04:04:28,TelecomDZ,Bordj Bou Arreridj,Ils ont coupé mon forfait sans prévenir 😡
20370,2025-09-13 19:25:29,Mobilis,Illizi,App says update required but Play Store shows none http://bit.ly/tt05wv
18292,2025-09-27 23:20:29,TelecomDZ,M'Sila,"BONJOUR, RÉSEAU TRÈS LENT AUJOURD'HUI HTTP://BIT.LY/CS8B2B"
4883,2025-04-14 08:55:28,Djezzy,Biskraa,La connexion est lente à Biskraa http://bit.ly/6p3iuj
16431,2025-01-13 22:11:29,Ooredoo,M'Sila,The app keeps crashing 😩 please fix @support
3296,2025-02-28 19:06:28,Mobilis,Bejaia,My  SIM  not  activated  after  24h  https://support.example.org/ticket/32467
1498,2025-04-06 17:40:28,TelecomDZ,El Bayadh,internet drop every 5 minutes in El Bayadh!!! contact@telecomdz.com
10808,2025-09-19 01:52:28,Wana,Tizi Ouzou,App login fails with error code 403 http://example.com/issue/6354
5293,2025-01-27 05:58:28,Wana,Seteef,no service since morning Wana?? https://t.co/xyz
22695,2025-09-02 14:55:29,Wana,Oum El Bouaghi,Trop de pubs dans l'app 😤
9546,2025-07-19 05:13:28,Djezzy,Biskra,  The new plan is expensive for students
19036,2024-12-13 09:24:29,Wana,Skikda,"Bonjour,  réseau  très  lent  aujourd'hui  https://t.co/xyz"
6938,2025-04-02 18:20:28,Wana,Orann,  🔥🔥🔥 best promo ever!!! contact@wana.com
22350,2025-06-18 08:08:29,TelecomDZ,Tlemcen,تعريض الشبكة سيء في Tlemcen ☹️ contact@telecomdz.com
19341,2025-03-01 22:20:29,Ooredoo,Ghardaya,Trop de pubs dans l'app 😤  
2467,2024-10-25 10:58:28,TelecomDZ,Relizane,I see 'network busy' message often in Relizane
1440,2025-03-26 10:56:28,Mobilis,Boumerdes,VoLTE not working in Boumerdes since 2 days
7453,2025-08-08 10:19:28,Mobilis,Orann,Test speed: 0.2 Mbps in Orann http://example.com/issue/6409
20408,2025-05-08 13:41:29,Wana,Ghardaya,Loving the new offers 💯💯 visit http://bit.ly/d4abl5
1323,2025-10-02 07:47:28,Djezzy,Bejaia,يوجد تقطع في المكالمات في Bejaia
2120,2025-06-17 10:24:28,Ooredoo,Tiziouzou,"Service restored after 3 hours, thx Ooredoo"
14993,2025-09-19 00:49:28,Djezzy,Boumerdes,Best customer care response ever 🙌
3555,2025-08-15 00:34:28,Djezzy,Relizane,تعريض الشبكة سيء في Relizane ☹️
9660,2024-10-26 18:50:28,Djezzy,Skikda,5G when?? https://t.co/xyz
13470,2024-11-12 05:29:28,Mobilis,Jijel,Network is so slow today in Jijel 😡 http://example.com/issue/687
18099,2025-07-07 14:06:29,Djezzy,Biskra,Djezzy please fix the network! #outage
6129,2025-09-17 19:56:28,Mobilis,,"recharge failed, money gone!! contact@Mobilis.com"
21864,2025-01-18 06:26:29,Mobilis,Annabba,why am i charged for sms I never sent?? https://support.example.org/ticket/78233 😂
8091,2025-09-09 05:20:28,Djezzy,Setif,Why is 4G not working?? https://t.co/xyz
9986,2025-07-27 22:41:28,TelecomDZ,,Signal  ok  but  data  speed  low  in  Oum  El  Bouaghi
16596,2025-01-07 07:35:29,Ooredoo,Tipaza,"they restored service after outage, thanks Ooredoo"
19319,2025-07-03 00:47:29,Wana,Constntine,"App freeze, re-opened 10 times https://t.co/xyz 😑"
5422,2025-09-28 20:15:28,Ooredoo,Jijel,Test speed: 0.2 Mbps in Jijel http://example.com/issue/419
2016,2025-08-26 07:11:28,Mobilis,Constantine,"App freeze, re-opened 10 times https://support.example.org/ticket/3600 😑"
1250,2025-04-05 16:02:28,Ooredoo,Tiziouzou,VoLTE not working in Tiziouzou since 2 days
2342,2025-10-04 08:19:28,Mobilis,Jijl,<div>Lost connection mid-call with mom 😠 #sad</div>
16631,2025-04-18 09:12:29,Wana,Sidi Bel Abbes ,Happy with Wana overall 👍
